,Post Office,Pin Code,Latitude,Longitude,City,VenueName,VenueLatitude,VenueLongitude,VenueCategory
221,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Made in Punjab,19.17310154028343,72.83569165899783,Indian Restaurant
222,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Indigo Deli,19.17307464160996,72.83571773733065,Deli / Bodega
223,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Inox Cinemas,19.173099432367607,72.83573231176842,Multiplex
224,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,INOX,19.173140824695256,72.83571026387521,Multiplex
225,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Inorbit Mall,19.17306538569318,72.83575461186564,Shopping Mall
226,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Crossword Bookstore,19.172965988459588,72.83561473088699,Bookstore
227,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Lifestyle,19.173099118302385,72.83567021919836,Clothing Store
228,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Maharaja Bhog,19.1730734217199,72.835716378086,Indian Restaurant
229,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Starbucks,19.172780672283633,72.83515625720212,Coffee Shop
230,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Imax @ Inox Inorbit Mall,19.172935,72.835669,Multiplex
231,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,KFC,19.173035495232494,72.83571170052117,Fast Food Restaurant
232,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,The Irish House,19.17302408438187,72.83581369149988,Pub
233,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Food Court,19.17321247608711,72.83573365242557,Food Court
234,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Shoppers Stop,19.172283313784348,72.8357183933258,Clothing Store
235,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Cream Centre,19.17323855736456,72.83567646595577,Vegetarian / Vegan Restaurant
236,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Cafe Coffee Day,19.171480804881632,72.83548225482843,Coffee Shop
237,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,iStore,19.17309707765046,72.83573612875757,Electronics Store
238,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Chili's American Grill & Bar,19.173360907681126,72.8355485411668,New American Restaurant
239,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,McDonald's,19.1732417071306,72.83572937911484,Fast Food Restaurant
240,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Subway,19.17318444595524,72.83573528439004,Sandwich Place
241,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Barista,19.17312850287069,72.83571438082275,Coffee Shop
242,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,H&M,19.173179441959363,72.83575096225833,Clothing Store
243,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Maroosh,19.173187021021025,72.83573648201856,Middle Eastern Restaurant
244,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Timezone,19.17324736841991,72.83574836785687,Arcade
245,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Pizza Hut,19.17302630940133,72.83570935213028,Pizza Place
246,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Ruby's Bar & Grill,19.17320439159811,72.83567266030829,Restaurant
247,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Furtados,19.171153729927074,72.83489372785928,Music Store
248,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Cafe Coffee Day,19.172795911370972,72.83510048176068,Coffee Shop
249,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Smoking Lounge @ KFC,19.165682067966983,72.83385514738856,Smoke Shop
250,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Sbarro,19.1732518514104,72.83576675300922,Pizza Place
251,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,Burger Shack,19.172754533178573,72.83493518829346,Burger Joint
252,Bangur Nagar,400090,19.1688142,72.8336777,Mumbai,New Sernyaa,19.168295938821306,72.83899030766383,Chinese Restaurant
253,Barve Nagar,400084,19.0952831,72.9001776,Mumbai,Asalpha,19.096216721476587,72.89510648477423,Factory
254,Barve Nagar,400084,19.0952831,72.9001776,Mumbai,Jagruti Nagar  Metro Station,19.0926699497209,72.90122095772884,Light Rail Station
255,Barve Nagar,400084,19.0952831,72.9001776,Mumbai,"Cafe coffee day, marol, andheri",19.097678200997283,72.89784071172818,Café
256,Barve Nagar,400084,19.0952831,72.9001776,Mumbai,Asalpha Metro Station,19.09621410343142,72.89501995809705,Light Rail Station
257,Bhandup,400078,19.1438684,72.9384327,Mumbai,Bageecha,19.144922047975644,72.93771361619498,Indian Restaurant
258,Bhandup,400078,19.1438684,72.9384327,Mumbai,Bhandup Railway Station,19.142462255962947,72.93748926358815,Train Station
259,Bhandup,400078,19.1438684,72.9384327,Mumbai,Bhandup Platform no 2,19.142113945415232,72.93740851966295,Train Station
260,Bhandup,400078,19.1438684,72.9384327,Mumbai,Hotel Pride,19.146659237174486,72.9370567065264,Hotel
261,Bhandup,400078,19.1438684,72.9384327,Mumbai,Mix Corn,19.144541289188965,72.93449595262759,Falafel Restaurant
262,Bhandup (East),400042,19.1485568,72.9470657,Mumbai,Rasika Paan Shop & General Stores,19.14694188714022,72.94704079627991,Smoke Shop
263,Bhandup (East),400042,19.1485568,72.9470657,Mumbai,Hot Plate,19.149865920399908,72.94901229414637,Asian Restaurant
264,Bhandup (East),400042,19.1485568,72.9470657,Mumbai,Nahur platform no 1,19.14514377184605,72.94726484346273,Train Station
265,Bhandup (East),400042,19.1485568,72.9470657,Mumbai,Temptations,19.14797361949557,72.94310666656274,Ice Cream Shop
266,Bhandup (East),400042,19.1485568,72.9470657,Mumbai,Dreams Mall Bowling,19.14797361949557,72.9428183020835,Bowling Alley
267,Bhandup (East),400042,19.1485568,72.9470657,Mumbai,Punjab Hindu Hotel,19.1480458682077,72.94221273553886,Indian Restaurant
268,Mumbai Central,400008,18.9695855,72.8193152,Mumbai,Naturals,18.96810352436019,72.82018586251398,Ice Cream Shop
269,Mumbai Central,400008,18.9695855,72.8193152,Mumbai,Amrut Punjab,18.96793245875093,72.82027341075366,Restaurant
270,Mumbai Central,400008,18.9695855,72.8193152,Mumbai,Oh! Calcutta,18.972467526216324,72.81563801608259,Bengali Restaurant
271,Mumbai Central,400008,18.9695855,72.8193152,Mumbai,Maji Sagar,18.972683352131636,72.81468320244811,Fast Food Restaurant
272,Mumbai Central,400008,18.9695855,72.8193152,Mumbai,Maratha Mandir,18.971266371864214,72.82181883124392,Movie Theater
273,Mumbai Central,400008,18.9695855,72.8193152,Mumbai,Chung Fa,18.971102318426695,72.81488873697992,Chinese Restaurant
274,Mumbai Central,400008,18.9695855,72.8193152,Mumbai,McDonald's,18.96972239217153,72.81975309512174,Fast Food Restaurant
275,Mumbai Central,400008,18.9695855,72.8193152,Mumbai,Domino's Pizza,18.96921068277889,72.81619283298389,Pizza Place
276,Mumbai Central,400008,18.9695855,72.8193152,Mumbai,Nanumal Bhojraj,18.96891214716635,72.81511955093872,Vegetarian / Vegan Restaurant
277,Mumbai Central,400008,18.9695855,72.8193152,Mumbai,Sardar Pav Bhaji,18.96974040018574,72.81522103728183,Snack Place
278,Mumbai Central,400008,18.9695855,72.8193152,Mumbai,Reliance Super,18.967801077144532,72.82018365290199,Department Store
279,Mumbai Central,400008,18.9695855,72.8193152,Mumbai,KFC,18.968373695211525,72.82350174639339,Fast Food Restaurant
280,Mumbai Central,400008,18.9695855,72.8193152,Mumbai,City Center,18.9682252770377,72.82381809380858,Department Store
281,Mumbai Central,400008,18.9695855,72.8193152,Mumbai,Baskin-Robbins,18.971636929686856,72.81492912943843,Ice Cream Shop
282,Mumbai Central,400008,18.9695855,72.8193152,Mumbai,Anna Leela,18.96877059537636,72.8206590206532,Diner
283,Mumbai Central,400008,18.9695855,72.8193152,Mumbai,5 spice,18.968369709755887,72.82321521281432,Chinese Restaurant
284,Mumbai Central,400008,18.9695855,72.8193152,Mumbai,McDonald's,18.968072621829073,72.82449670848378,Fast Food Restaurant
285,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Nirvana,19.224061985426037,72.84777752729212,Indian Restaurant
286,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Aptronix - Apple Store,19.22384342435312,72.84836602310541,Electronics Store
287,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Naturals,19.220697673055767,72.85158897603111,Ice Cream Shop
288,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Nandu Dosa Dinner,19.226147586601265,72.85113323245857,Indian Restaurant
289,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Circuit Sandwich,19.220683404777745,72.8515395807895,Sandwich Place
290,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Veer Sawarkar Garden,19.22749834243418,72.8499526468726,Park
291,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Heritage Kitchen,19.220649969235026,72.84924010983173,Indian Restaurant
292,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Deepak Only Veg,19.228596381359882,72.84825222860009,Vegetarian / Vegan Restaurant
293,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Night Evil Chinese Food,19.228648898789185,72.85100846712757,Chinese Restaurant
294,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Cafe Coffee Day,19.22050494072528,72.84997117926086,Café
295,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Spring Fields,19.227724938413512,72.84839018311803,Asian Restaurant
296,Borivli (East),400066,19.2251085,72.8502063,Mumbai,McDonald's,19.220844796427052,72.85241127506288,Fast Food Restaurant
297,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Granville Greens,19.22064620455795,72.85067485420082,Indian Restaurant
298,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Cafe coffee day,19.228060146942163,72.84791871210548,Coffee Shop
299,Borivli (East),400066,19.2251085,72.8502063,Mumbai,90ft Above,19.22848414966355,72.85261443537114,Lounge
300,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Tea पी,19.220438842841205,72.84768521409406,Café
301,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Godwa,19.228332274571244,72.84776021857016,Snack Place
302,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Su Veg,19.226913102402655,72.85538170649852,Restaurant
303,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Jambli galli,19.22630581072497,72.85248545387986,Convenience Store
304,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Salute,19.22358446716774,72.8503081379216,Restaurant
305,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Pantaloons,19.224006081407193,72.85402248860991,Clothing Store
306,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Veg. Treat 1,19.22376755692501,72.84775540416712,Indian Restaurant
307,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Waman Hari Pethe Jewellers,19.224953458263254,72.85181042589305,Jewelry Store
308,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Neo Politan Pizza,19.225862,72.854899,Pizza Place
309,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Brewberrys The Coffee Bar,19.22598118972336,72.85278546571597,Café
310,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Mexi Chino,19.227486,72.84864,Mexican Restaurant
311,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Shri Sagar,19.228705741435736,72.85104048782719,Diner
312,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Cheelizza,19.22053489924955,72.85003797504267,Sandwich Place
313,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Grandville,19.220755864902728,72.85075261197355,Hookah Bar
314,Borivli (East),400066,19.2251085,72.8502063,Mumbai,Amar Juice Center,19.22620153175433,72.85510477547187,Asian Restaurant
315,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Nirvana,19.224061985426037,72.84777752729212,Indian Restaurant
316,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Aptronix - Apple Store,19.22384342435312,72.84836602310541,Electronics Store
317,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Naturals,19.220697673055767,72.85158897603111,Ice Cream Shop
318,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Nandu Dosa Dinner,19.226147586601265,72.85113323245857,Indian Restaurant
319,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Circuit Sandwich,19.220683404777745,72.8515395807895,Sandwich Place
320,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Veer Sawarkar Garden,19.22749834243418,72.8499526468726,Park
321,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Heritage Kitchen,19.220649969235026,72.84924010983173,Indian Restaurant
322,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Deepak Only Veg,19.228596381359882,72.84825222860009,Vegetarian / Vegan Restaurant
323,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Night Evil Chinese Food,19.228648898789185,72.85100846712757,Chinese Restaurant
324,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Cafe Coffee Day,19.22050494072528,72.84997117926086,Café
325,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Spring Fields,19.227724938413512,72.84839018311803,Asian Restaurant
326,Borivli (West),400092,19.2251085,72.8502063,Mumbai,McDonald's,19.220844796427052,72.85241127506288,Fast Food Restaurant
327,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Granville Greens,19.22064620455795,72.85067485420082,Indian Restaurant
328,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Cafe coffee day,19.228060146942163,72.84791871210548,Coffee Shop
329,Borivli (West),400092,19.2251085,72.8502063,Mumbai,90ft Above,19.22848414966355,72.85261443537114,Lounge
330,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Tea पी,19.220438842841205,72.84768521409406,Café
331,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Godwa,19.228332274571244,72.84776021857016,Snack Place
332,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Su Veg,19.226913102402655,72.85538170649852,Restaurant
333,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Jambli galli,19.22630581072497,72.85248545387986,Convenience Store
334,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Salute,19.22358446716774,72.8503081379216,Restaurant
335,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Pantaloons,19.224006081407193,72.85402248860991,Clothing Store
336,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Veg. Treat 1,19.22376755692501,72.84775540416712,Indian Restaurant
337,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Waman Hari Pethe Jewellers,19.224953458263254,72.85181042589305,Jewelry Store
338,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Neo Politan Pizza,19.225862,72.854899,Pizza Place
339,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Brewberrys The Coffee Bar,19.22598118972336,72.85278546571597,Café
340,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Mexi Chino,19.227486,72.84864,Mexican Restaurant
341,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Shri Sagar,19.228705741435736,72.85104048782719,Diner
342,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Cheelizza,19.22053489924955,72.85003797504267,Sandwich Place
343,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Grandville,19.220755864902728,72.85075261197355,Hookah Bar
344,Borivli (West),400092,19.2251085,72.8502063,Mumbai,Amar Juice Center,19.22620153175433,72.85510477547187,Asian Restaurant
345,Borivli HO,400091,19.2320101,72.8404719,Mumbai,Dakshin,19.229799515390372,72.84278318867081,Restaurant
346,Borivli HO,400091,19.2320101,72.8404719,Mumbai,Vajira Ganpati Temple,19.228975250946004,72.8431906728631,Historic Site
347,Borivli HO,400091,19.2320101,72.8404719,Mumbai,P.A.N.G.A.T,19.23097745167038,72.83699480962078,Restaurant
348,Borivli HO,400091,19.2320101,72.8404719,Mumbai,Link View Restaurant,19.229178304516985,72.84122897286306,Restaurant
349,Borivli HO,400091,19.2320101,72.8404719,Mumbai,Talwalkars,19.233239750223063,72.84389620929373,Gym
350,Borivli HO,400091,19.2320101,72.8404719,Mumbai,Aura Hotel,19.235008553613778,72.84087182635103,Fast Food Restaurant
351,Borivli HO,400091,19.2320101,72.8404719,Mumbai,Helipad Ground,19.229680277029424,72.83912301261813,Playground
352,Borivli HO,400091,19.2320101,72.8404719,Mumbai,Muscle & Might,19.23487109536257,72.83904071112384,Gym
353,Borivli HO,400091,19.2320101,72.8404719,Mumbai,Venus!,19.235137700689947,72.842644475624,Gourmet Shop
354,Borivli HO,400091,19.2320101,72.8404719,Mumbai,Eskay Resorts - Table Tennis and Board Games Hall,19.23715979062503,72.84218097630881,Arcade
355,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,Courtyard Mumbai International Airport,19.1141672,72.8641313,Hotel
356,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,Faaso's,19.113938442040993,72.86232968704125,Fast Food Restaurant
357,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,Sai Palace Hotel,19.115372776619047,72.8605712200513,Hotel
358,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,Pizza Hut,19.112927868699387,72.86443418302402,Pizza Place
359,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,Cafe Coffee Day,19.112272267401284,72.86110550627025,Café
360,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,MoMo Cafe,19.11368176337387,72.86411674564665,Restaurant
361,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,NH1 Kitchen and Bar,19.1113345026096,72.85863942166638,Cocktail Bar
362,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,Ganesh Palace Restaurant,19.119313256630917,72.86359770759731,Indian Restaurant
363,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,Buckets And Tuckets,19.114375753655438,72.8616298787184,Fast Food Restaurant
364,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,Hotel Tunga International,19.117857580329467,72.86515943512828,Hotel
365,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,Somethings Fishy Level 1,19.117869067878974,72.86513899619112,Seafood Restaurant
366,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,Shree,19.112256197260013,72.8611131409699,Restaurant
367,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,Big Cinemas,19.112661639462562,72.85912024440914,Multiplex
368,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,The Mirador Mumbai,19.11146199640433,72.86066732390752,Asian Restaurant
369,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,Subway,19.113785919373743,72.86325931549072,Café
370,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,Enrich,19.11286293111772,72.86455111799502,Salon / Barbershop
371,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,Hare Rama Hare Krishna,19.115644148110952,72.85701795713408,Indian Restaurant
372,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,Sangam BIG Cinemas,19.112427116974573,72.86491627091543,Multiplex
373,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,Krishna Dining Bar,19.11909837762999,72.86353083726476,Indian Restaurant
374,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,Burgs,19.112473368052136,72.8662509993865,Burger Joint
375,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,Subway Andheri East,19.112482017383144,72.86625954623426,Fast Food Restaurant
376,Chakala MIDC,400093,19.1152873,72.8618085,Mumbai,The Coffee Studio,19.119969591470426,72.86411762237549,Café
377,Chembur,400071,19.0626319,72.9011399,Mumbai,The Royal Orchid,19.061738948824093,72.90159578992274,Asian Restaurant
